CASEID,agearr10,agecxryg,agefhsdg,agegr10,agehsdyg,aprgrdif,ageprg10,sex,marstat,sexpr,prtypec,chh0014c,chinhsdc,cxr0014c,cxrflag,cxrtime6,parnum,livarr08,livarr11,fhsd,mhsd,agemhsdg,grfhsd,grmhsd,sonhsd,dauhsd,solhsdc,grsohsdc,grchhsdc,grdahsdc,brhsdc,brohsdc,sihsdc,ilhsdc,orelhsdc,unrlhsdc,hsdsizec,hsdeligc,multigen,luc_rst,prv,ehg3_01,ttlincg2,famincg2
15940,96,96,96,3, 4,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 1,3,3
15941,96,96,96,3, 5,14, 4,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,59, 4,1,6
15942,96,96,96,5, 7,96,96,1,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 2,3,3
15943,96, 1,96,2, 1,12, 3,2,1,1,1,1,1,1,1,2,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,3,11, 6,2,4
15944,96,96,96,7, 9,96,96,1,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,11, 1,1,1
15945,96, 1,96,3, 1, 8, 3,1,1,2,1,1,1,1,1,2,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,35, 7,6,6
15946,96,96, 2,1, 2,96,96,2,6,6,0,0,0,0,2,1,2,2, 8,1,1, 2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,4,4,2,1,12, 1,1,3
15947, 3, 6,96,6, 2, 7, 5,2,1,1,1,0,1,0,1,1,0,5,10,2,2,96,2,2,0,1,0,1,1,0,0,0,0,0,0,0,4,4,1,1,59, 6,2,6
15948,96,96,96,6, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,13, 1,1,1
15949, 3,96,96,2, 3, 8, 2,1,1,2,1,0,0,0,2,1,0,5, 5,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,3,0,5,4,2,1,46, 7,1,1
15950,96, 4,96,4, 2, 7, 4,1,1,2,1,0,3,0,1,4,0,5, 3,2,2,96,2,2,1,2,0,0,0,0,0,0,0,0,0,0,5,4,2,1,12, 6,6,6
15951,96,96,96,5, 7, 9, 5,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,13, 2,2,4
15952,96, 5,96,4, 3, 2, 3,1,1,2,1,0,1,0,1,1,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,59, 2,1,4
15953,96, 6,96,7, 6,96,96,2,4,6,0,0,1,0,1,1,0,5,10,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,11, 1,1,2
15954,96,96,96,4, 5,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 4,3,3
15955,96,96,96,5, 7,96,96,2,4,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,47, 4,2,2
15956,96,96,96,7, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 1,2,2
15957,96,96,96,7, 9,10, 7,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,12, 4,2,4
15958,96,96,96,6, 7, 4, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,3,11, 1,2,3
15959,96, 2,96,2, 1,96,96,2,6,6,0,1,1,1,1,3,0,5, 6,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,1,2,1,35, 4,2,2
15960,96,96,96,3, 2,96,96,2,5,6,0,1,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,1,0,1,0,3,2,2,1,47, 4,1,1
15961,96,96,96,2, 3,96,96,1,6,6,0,0,0,0,2,1,1,7, 9,2,1, 4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,10, 4,1,2
15962, 3,96,96,5, 6, 2, 4,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,48, 4,1,6
15963,96,96,96,7, 9, 8, 7,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 7,4,6
15964,96,96,96,6, 8, 5, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 2,1,3
15965,96, 4,96,5, 2,10, 5,2,1,1,1,0,2,0,1,4,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,2,48, 2,1,5
15966,96,96,96,4, 6,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 6,2,2
15967,96, 1,96,2, 1, 8, 2,1,1,2,1,3,3,3,1,5,0,5, 3,2,2,96,2,2,2,1,0,0,0,0,0,0,0,0,0,0,5,2,2,2,48, 6,4,5
15968, 4, 3,96,4, 2, 2, 3,1,1,2,1,1,2,1,1,6,0,5, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,3,2,1,24, 7,2,4
15969,96,96,96,5, 6,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,12, 2,3,3
15970, 1,96, 4,2, 6,96,96,1,6,6,0,0,0,0,2,1,2,6, 8,1,1, 3,2,2,0,0,0,0,0,0,0,0,1,0,0,0,4,4,2,1,35, 6,4,6
15971,96,96,96,3, 1,96,96,2,2,6,0,3,0,0,2,1,0,5,11,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,24, 3,2,4
15972,96, 1,96,3, 1, 6, 3,1,1,2,1,2,2,2,1,5,0,5, 3,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,2,10, 4,4,6
15973,96,96,96,6, 7,96,96,1,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 5,2,2
15974,96,96,96,4, 6,12, 5,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,24, 2,1,3
15975,96,96,96,6, 8,96,96,2,1,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,46, 7,3,3
15976,96,96,96,6, 8,96,96,1,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,24, 1,1,1
15977,96,96,96,4, 5,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,59, 5,2,2
15978,96, 4,96,3, 2,96,96,2,4,6,0,0,1,0,1,4,0,5, 6,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 4,1,1
15979,96,96,96,5, 7, 6, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 7,5,5
15980,96,96,96,6, 7,14, 7,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 1,2,3
15981,96,96,96,6, 7,96,96,1,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,10, 3,6,6
15982,96,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,12, 6,2,2
15983,96,96,96,7, 9,96,96,1,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 4,3,3
15984,96, 2,96,3, 1, 6, 3,1,1,2,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,10, 6,2,6
15985,96, 1,96,2, 1, 9, 2,1,2,2,2,3,3,3,1,2,0,5, 3,2,2,96,2,2,2,1,0,0,0,0,0,0,0,0,0,0,5,2,2,1,24, 4,2,4
15986, 1, 1,96,3, 4, 5, 2,1,1,2,1,2,2,2,1,2,0,5, 3,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,35, 4,4,5
15987,96,96,96,4, 6,96,96,2,4,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,47,98,2,2
15988, 3, 1,96,2, 1,96,96,2,1,6,0,1,1,1,1,2,0,5, 6,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,59, 6,1,1
15989,96,96,96,6, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,48, 1,2,2
15990,96,96,96,7,10,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,46, 2,2,2
15991,96, 2,96,3, 1, 5, 2,1,1,2,1,1,1,1,1,3,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,13, 3,2,4
15992, 1, 1,96,3, 1, 3, 2,1,1,2,1,2,2,2,1,2,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,48, 3,2,3
15993,96,96,96,5, 7,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,11, 2,2,2
15994,96,96,96,6, 7,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,59, 7,5,5
15995,96,96,96,3, 5,13, 3,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,48, 2,6,6
15996,96,96,96,4, 6,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 4,4,4
15997,96,96,96,5, 6, 8, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,59, 2,3,3
15998,96,96,96,7, 7, 1, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,47, 7,3,5
15999,96,96,96,5, 6,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 5,3,3
16000,96,96,96,7, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,11, 6,1,1
16001,96,96,96,5, 7,96,96,1,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,12, 1,2,2
16002, 3,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 4,3,3
16003,96,96,96,5, 6, 5, 4,1,2,2,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,24, 4,6,6
16004,96,96,96,4, 5,96,96,1,6,6,0,0,0,0,2,1,1,7, 9,2,1, 6,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,24, 3,3,3
16005,96, 1,96,3, 1,96,96,2,6,6,0,1,1,1,1,2,0,5, 6,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,24, 3,2,2
16006,96,96,96,5, 7,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,59, 2,1,1
16007,96, 4, 4,3, 7,96,96,2,6,6,0,0,1,0,1,4,2,6, 6,1,1, 4,2,2,1,0,0,0,0,0,0,0,0,0,0,0,4,4,1,1,10, 4,3,3
16008,96,96,96,4, 6,10, 5,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,59, 5,2,6
16009,96,96,96,6, 8,96,96,2,5,6,0,0,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,46, 1,2,4
16010,96,96,96,1, 1,96,96,2,6,6,0,2,0,0,2,1,1,3, 9,2,1, 1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,4,2,2,3,11, 1,1,1
16011,96, 1,96,3, 1, 8, 3,2,1,1,1,3,3,3,1,5,0,5, 3,2,2,96,2,2,3,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,46, 6,5,6
16012,96, 1,96,1, 1, 7, 1,2,2,1,2,2,1,2,1,2,0,1, 3,2,2,96,2,2,0,2,0,0,0,0,0,0,0,0,0,0,4,2,2,1,48, 4,2,3
16013,96,96,96,6, 7,96,96,1,4,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 7,4,4
16014,96, 1,96,2, 1, 5, 2,1,1,1,3,2,2,2,1,5,0,5, 3,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,0,4,2,2,1,46, 3,3,3
16015,96,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,12, 1,1,1
16016,99, 1,96,2, 1,13, 2,2,1,1,1,1,1,1,1,2,0,5,10,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,1,0,4,3,2,1,24, 6,1,3
16017,96, 1,96,4, 1, 4, 4,1,2,2,2,2,2,2,1,5,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,35, 5,2,6
16018, 7,96,96,7, 8, 2, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,59, 6,1,1
16019, 1, 5,96,4, 3, 7, 4,1,1,2,1,0,2,0,1,1,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,4,2,1,24, 2,3,6
16020,96,96,96,4, 5, 9, 4,2,2,1,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,24, 4,3,5
16021,96, 2,96,2, 1, 7, 2,1,1,2,1,2,2,2,1,3,0,5,10,2,2,96,2,2,2,0,0,0,0,0,0,0,0,0,0,1,5,3,2,1,48, 1,4,4
16022,96, 2,96,3, 1,12, 3,2,2,1,2,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,24, 6,1,3
16023,96,96,96,7, 8,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 6,3,3
16024, 4, 6,96,7, 6, 2, 7,1,1,2,1,0,1,0,1,1,0,5, 4,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,48, 1,2,4
16025,96, 2,96,2, 1, 5, 2,2,1,1,1,2,1,1,1,3,0,5,10,2,2,96,2,2,1,0,0,0,0,0,0,0,0,2,1,0,6,4,2,1,59, 3,1,2
16026,96,96,96,7,10,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,47, 6,2,2
16027,96,96,96,7, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 2,3,3
16028,96,96, 2,1, 2,96,96,2,6,6,0,0,0,0,2,1,2,2, 8,1,1, 2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,4,4,2,1,48, 2,1,6
16029,96,96,96,3, 5,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,10, 2,2,2
16030, 7,96,96,7, 9,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 1,1,1
16031,96,96,96,7, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,47, 2,1,1
16032, 2, 1,96,3, 1, 7, 2,1,1,2,1,3,3,3,1,5,0,5, 3,2,2,96,2,2,1,2,0,0,0,0,0,0,0,0,0,0,5,2,2,1,24, 4,1,3
16033,96,96,96,6, 7,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,13, 3,1,1
16034,96,96,96,5, 6, 2, 5,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,13, 4,2,3
16035,96,96,96,7, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,24, 1,1,1
16036, 2,96,96,2, 3,96,96,2,6,6,0,0,0,0,2,1,0,5,10,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,1,35, 6,3,6
16037,96,96, 3,1, 3,96,96,1,6,6,0,0,0,0,2,1,2,2, 8,1,1, 3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,10, 2,1,5
16038, 4, 2,96,2, 1, 6, 2,1,1,2,1,1,1,1,1,3,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,24, 7,1,3
16039,96,96,96,6, 7, 3, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 2,3,3
16040,96,96,96,5, 7, 7, 5,2,2,1,2,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 4,2,6
16041, 3,96,96,5, 6,96,96,2,5,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,48, 3,3,3
16042,96, 2,96,3, 1,11, 3,2,1,1,1,2,2,2,1,3,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,2,47, 4,2,5
16043,96, 2, 4,3, 1,14, 3,2,1,1,1,1,2,1,1,6,2,6, 8,1,1, 4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,6,4,1,2,10, 4,2,6
16044,96,96,96,2, 4,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,46, 1,2,2
16045, 2,96,96,2, 4,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 6,3,3
16046,96,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 1,2,2
16047,96,96,96,6, 7,10, 6,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,46, 6,1,3
16048,96, 1,96,3, 1, 6, 3,1,1,2,1,3,3,3,1,5,0,5, 3,2,2,96,2,2,1,2,0,0,0,0,0,0,0,0,0,0,5,2,2,3,11, 4,2,5
16049,96, 4,96,4, 2, 5, 4,1,1,2,1,0,1,0,1,4,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,59, 5,5,6
16050,96, 3,96,3, 2,96,96,2,6,6,0,1,1,1,1,3,0,5, 6,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,1,24, 4,2,2
16051,96,96,96,6, 6, 1, 5,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,48, 3,2,3
16052,96, 5,96,4, 3, 7, 4,2,1,1,1,0,1,0,1,1,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,35, 2,4,6
16053,96,96,96,4, 5,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,35, 7,2,2
16054,96,96,96,3, 5,96,96,1,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,47, 6,3,3
16055,96,96,96,4, 6, 9, 4,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,10, 1,1,2
16056,96, 5,96,4, 5, 6, 4,1,1,2,1,0,1,0,1,1,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,3,2,3,11, 5,5,6
16057,96,96,96,6, 7, 7, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,12, 1,1,2
16058,96, 4,96,4, 2,12, 4,2,1,1,1,0,3,0,1,4,0,5, 3,2,2,96,2,2,2,1,0,0,0,0,0,0,0,0,0,0,5,4,2,1,48, 2,2,6
16059,96, 1,96,2, 1, 8, 2,2,1,1,1,2,2,2,1,2,0,5, 3,2,2,96,2,2,1,1,0,0,0,0,0,0,0,0,0,0,4,2,2,1,24, 6,2,6
16060,96,96, 5,2, 7,96,96,1,6,6,0,0,0,0,2,1,2,6, 8,1,1, 4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1,48, 6,1,6
16061,96,96,96,1, 3,96,96,1,6,6,0,0,0,0,2,1,0,1, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,48, 3,3,3
16062,98,96, 2,1, 1,96,96,1,6,6,0,1,0,0,2,1,2,2, 8,1,1, 1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,4,3,2,1,35, 1,1,6
16063, 2, 5,96,5, 3, 7, 5,1,1,2,1,0,3,0,1,1,0,5, 3,2,2,96,2,2,3,0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,24, 2,2,6
16064, 3,96,96,2, 3,12, 2,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,46, 6,1,4
16065,96,96,96,7, 7, 2, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,24, 1,1,2
16066, 4,96,96,7, 8, 8, 7,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 4,1,2
16067,96,96,96,7, 8,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,46, 1,2,2
16068,96,96, 2,1, 2,96,96,2,6,6,0,0,0,0,2,1,2,2, 8,1,1, 2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,4,4,2,1,35, 2,1,5
16069, 4, 2,96,3, 1,11, 4,2,1,1,1,1,1,1,1,3,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,24, 7,1,3
16070,96, 5,96,5, 3,11, 6,2,1,1,1,0,1,0,1,1,0,5,10,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,1,4,4,2,1,59, 7,6,6
16071,96,96,96,5, 7,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,48, 6,6,6
16072,96, 1,96,4, 1,96,96,2,6,6,0,3,1,3,1,5,0,5, 6,2,2,96,2,2,4,1,0,0,0,0,0,0,0,0,0,0,6,2,2,2,13, 2,1,1
16073,96,96,96,6, 7, 6, 6,1,1,2,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,35, 1,1,2
16074, 3, 4,96,5, 1, 2, 4,1,1,2,1,1,1,0,1,4,0,5,10,2,2,96,2,2,1,2,0,1,1,0,0,0,0,0,0,0,6,4,2,1,35, 4,1,3
16075,96, 3,96,2, 2, 5, 2,2,2,1,2,1,1,1,1,4,0,5, 3,2,2,96,2,2,0,1,0,0,0,0,0,0,0,0,0,0,3,2,2,1,10, 2,2,4
16076,96,96,96,3, 4,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,48, 6,5,5
16077,96,96,96,2, 4,11, 3,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 4,3,5
16078,96, 1,96,2, 1,13, 2,2,2,1,2,1,1,1,1,2,0,5, 3,2,2,96,2,2,1,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,24, 3,2,3
16079, 1,96,96,7, 9,96,96,2,3,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,59, 4,2,2
16080,96, 2,96,3, 1,13, 4,1,2,2,2,2,3,2,1,6,0,5, 3,2,2,96,2,2,3,0,0,0,0,0,0,0,0,0,0,0,5,3,2,1,24, 4,3,4
16081,96,96,96,4, 6,96,96,2,6,6,0,0,0,0,2,1,0,5, 1,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,46, 6,3,3
16082, 2,96,96,7, 8, 9, 7,2,1,1,1,0,0,0,2,1,0,5, 2,2,2,96,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,35, 4,2,3
